env,board,sample_index,period_target_us,timestamp_us,delta_us,jitter_us
linux_rpi5,raspberry_pi_5,842,10000,136326742571,10000,0
linux_rpi5,raspberry_pi_5,843,10000,136326752574,10003,3
linux_rpi5,raspberry_pi_5,844,10000,136326762571,9997,-3
linux_rpi5,raspberry_pi_5,845,10000,136326772571,10000,0
linux_rpi5,raspberry_pi_5,846,10000,136326782571,10000,0
linux_rpi5,raspberry_pi_5,847,10000,136326792571,10000,0
linux_rpi5,raspberry_pi_5,848,10000,136326802571,10000,0
linux_rpi5,raspberry_pi_5,849,10000,136326812571,10000,0
linux_rpi5,raspberry_pi_5,850,10000,136326822571,10000,0
linux_rpi5,raspberry_pi_5,851,10000,136326832571,10000,0
linux_rpi5,raspberry_pi_5,852,10000,136326842571,10000,0
linux_rpi5,raspberry_pi_5,853,10000,136326852572,10001,1
linux_rpi5,raspberry_pi_5,854,10000,136326862571,9999,-1
linux_rpi5,raspberry_pi_5,855,10000,136326872571,10000,0
linux_rpi5,raspberry_pi_5,856,10000,136326882571,10000,0
linux_rpi5,raspberry_pi_5,857,10000,136326892571,10000,0
linux_rpi5,raspberry_pi_5,858,10000,136326902571,10000,0
linux_rpi5,raspberry_pi_5,859,10000,136326912571,10000,0
linux_rpi5,raspberry_pi_5,860,10000,136326922571,10000,0
linux_rpi5,raspberry_pi_5,861,10000,136326932571,10000,0
linux_rpi5,raspberry_pi_5,862,10000,136326942571,10000,0
linux_rpi5,raspberry_pi_5,863,10000,136326952574,10003,3
linux_rpi5,raspberry_pi_5,864,10000,136326962572,9998,-2
linux_rpi5,raspberry_pi_5,865,10000,136326972571,9999,-1
linux_rpi5,raspberry_pi_5,866,10000,136326982571,10000,0
linux_rpi5,raspberry_pi_5,867,10000,136326992571,10000,0
linux_rpi5,raspberry_pi_5,868,10000,136327002571,10000,0
linux_rpi5,raspberry_pi_5,869,10000,136327012571,10000,0
linux_rpi5,raspberry_pi_5,870,10000,136327022571,10000,0
linux_rpi5,raspberry_pi_5,871,10000,136327032571,10000,0
linux_rpi5,raspberry_pi_5,872,10000,136327042571,10000,0
linux_rpi5,raspberry_pi_5,873,10000,136327052572,10001,1
linux_rpi5,raspberry_pi_5,874,10000,136327062571,9999,-1
linux_rpi5,raspberry_pi_5,875,10000,136327072571,10000,0
linux_rpi5,raspberry_pi_5,876,10000,136327082571,10000,0
linux_rpi5,raspberry_pi_5,877,10000,136327092571,10000,0
linux_rpi5,raspberry_pi_5,878,10000,136327102571,10000,0
linux_rpi5,raspberry_pi_5,879,10000,136327112571,10000,0
linux_rpi5,raspberry_pi_5,880,10000,136327122571,10000,0
linux_rpi5,raspberry_pi_5,881,10000,136327132571,10000,0
linux_rpi5,raspberry_pi_5,882,10000,136327142572,10001,1
linux_rpi5,raspberry_pi_5,883,10000,136327152572,10000,0
linux_rpi5,raspberry_pi_5,884,10000,136327162571,9999,-1
linux_rpi5,raspberry_pi_5,885,10000,136327172571,10000,0
linux_rpi5,raspberry_pi_5,886,10000,136327182571,10000,0
linux_rpi5,raspberry_pi_5,887,10000,136327192571,10000,0
linux_rpi5,raspberry_pi_5,888,10000,136327202571,10000,0
linux_rpi5,raspberry_pi_5,889,10000,136327212571,10000,0
linux_rpi5,raspberry_pi_5,890,10000,136327222571,10000,0
linux_rpi5,raspberry_pi_5,891,10000,136327232571,10000,0
linux_rpi5,raspberry_pi_5,892,10000,136327242571,10000,0
linux_rpi5,raspberry_pi_5,893,10000,136327252572,10001,1
linux_rpi5,raspberry_pi_5,894,10000,136327262571,9999,-1
linux_rpi5,raspberry_pi_5,895,10000,136327272571,10000,0
linux_rpi5,raspberry_pi_5,896,10000,136327282571,10000,0
linux_rpi5,raspberry_pi_5,897,10000,136327292571,10000,0
linux_rpi5,raspberry_pi_5,898,10000,136327302571,10000,0
linux_rpi5,raspberry_pi_5,899,10000,136327312571,10000,0
linux_rpi5,raspberry_pi_5,900,10000,136327322571,10000,0
linux_rpi5,raspberry_pi_5,901,10000,136327332571,10000,0
linux_rpi5,raspberry_pi_5,902,10000,136327342571,10000,0
linux_rpi5,raspberry_pi_5,903,10000,136327352575,10004,4
linux_rpi5,raspberry_pi_5,904,10000,136327362571,9996,-4
linux_rpi5,raspberry_pi_5,905,10000,136327372571,10000,0
linux_rpi5,raspberry_pi_5,906,10000,136327382571,10000,0
linux_rpi5,raspberry_pi_5,907,10000,136327392571,10000,0
linux_rpi5,raspberry_pi_5,908,10000,136327402571,10000,0
linux_rpi5,raspberry_pi_5,909,10000,136327412571,10000,0
linux_rpi5,raspberry_pi_5,910,10000,136327422571,10000,0
linux_rpi5,raspberry_pi_5,911,10000,136327432571,10000,0
linux_rpi5,raspberry_pi_5,912,10000,136327442571,10000,0
linux_rpi5,raspberry_pi_5,913,10000,136327452571,10000,0
linux_rpi5,raspberry_pi_5,914,10000,136327462572,10001,1
linux_rpi5,raspberry_pi_5,915,10000,136327472571,9999,-1
linux_rpi5,raspberry_pi_5,916,10000,136327482571,10000,0
linux_rpi5,raspberry_pi_5,917,10000,136327492571,10000,0
linux_rpi5,raspberry_pi_5,918,10000,136327502571,10000,0
linux_rpi5,raspberry_pi_5,919,10000,136327512571,10000,0
linux_rpi5,raspberry_pi_5,920,10000,136327522571,10000,0
linux_rpi5,raspberry_pi_5,921,10000,136327532571,10000,0
linux_rpi5,raspberry_pi_5,922,10000,136327542571,10000,0
linux_rpi5,raspberry_pi_5,923,10000,136327552571,10000,0
linux_rpi5,raspberry_pi_5,924,10000,136327562574,10003,3
linux_rpi5,raspberry_pi_5,925,10000,136327572571,9997,-3
linux_rpi5,raspberry_pi_5,926,10000,136327582571,10000,0
linux_rpi5,raspberry_pi_5,927,10000,136327592571,10000,0
linux_rpi5,raspberry_pi_5,928,10000,136327602571,10000,0
linux_rpi5,raspberry_pi_5,929,10000,136327612571,10000,0
linux_rpi5,raspberry_pi_5,930,10000,136327622572,10001,1
linux_rpi5,raspberry_pi_5,931,10000,136327632571,9999,-1
linux_rpi5,raspberry_pi_5,932,10000,136327642571,10000,0
linux_rpi5,raspberry_pi_5,933,10000,136327652571,10000,0
linux_rpi5,raspberry_pi_5,934,10000,136327662572,10001,1
linux_rpi5,raspberry_pi_5,935,10000,136327672571,9999,-1
linux_rpi5,raspberry_pi_5,936,10000,136327682572,10001,1
linux_rpi5,raspberry_pi_5,937,10000,136327692571,9999,-1
linux_rpi5,raspberry_pi_5,938,10000,136327702571,10000,0
linux_rpi5,raspberry_pi_5,939,10000,136327712571,10000,0
linux_rpi5,raspberry_pi_5,940,10000,136327722571,10000,0
linux_rpi5,raspberry_pi_5,941,10000,136327732571,10000,0
linux_rpi5,raspberry_pi_5,942,10000,136327742571,10000,0
linux_rpi5,raspberry_pi_5,943,10000,136327752571,10000,0
linux_rpi5,raspberry_pi_5,944,10000,136327762574,10003,3
linux_rpi5,raspberry_pi_5,945,10000,136327772571,9997,-3
linux_rpi5,raspberry_pi_5,946,10000,136327782571,10000,0
linux_rpi5,raspberry_pi_5,947,10000,136327792571,10000,0
linux_rpi5,raspberry_pi_5,948,10000,136327802576,10005,5
linux_rpi5,raspberry_pi_5,949,10000,136327812571,9995,-5
linux_rpi5,raspberry_pi_5,950,10000,136327822571,10000,0
linux_rpi5,raspberry_pi_5,951,10000,136327832571,10000,0
linux_rpi5,raspberry_pi_5,952,10000,136327842571,10000,0
linux_rpi5,raspberry_pi_5,953,10000,136327852571,10000,0
linux_rpi5,raspberry_pi_5,954,10000,136327862573,10002,2
linux_rpi5,raspberry_pi_5,955,10000,136327872571,9998,-2
linux_rpi5,raspberry_pi_5,956,10000,136327882571,10000,0
linux_rpi5,raspberry_pi_5,957,10000,136327892571,10000,0
linux_rpi5,raspberry_pi_5,958,10000,136327902571,10000,0
linux_rpi5,raspberry_pi_5,959,10000,136327912571,10000,0
linux_rpi5,raspberry_pi_5,960,10000,136327922571,10000,0
linux_rpi5,raspberry_pi_5,961,10000,136327932571,10000,0
linux_rpi5,raspberry_pi_5,962,10000,136327942571,10000,0
linux_rpi5,raspberry_pi_5,963,10000,136327952571,10000,0
linux_rpi5,raspberry_pi_5,964,10000,136327962571,10000,0
linux_rpi5,raspberry_pi_5,965,10000,136327972574,10003,3
linux_rpi5,raspberry_pi_5,966,10000,136327982571,9997,-3
linux_rpi5,raspberry_pi_5,967,10000,136327992571,10000,0
linux_rpi5,raspberry_pi_5,968,10000,136328002571,10000,0
linux_rpi5,raspberry_pi_5,969,10000,136328012571,10000,0
linux_rpi5,raspberry_pi_5,970,10000,136328022571,10000,0
linux_rpi5,raspberry_pi_5,971,10000,136328032571,10000,0
linux_rpi5,raspberry_pi_5,972,10000,136328042571,10000,0
linux_rpi5,raspberry_pi_5,973,10000,136328052571,10000,0
linux_rpi5,raspberry_pi_5,974,10000,136328062571,10000,0
linux_rpi5,raspberry_pi_5,975,10000,136328072572,10001,1
linux_rpi5,raspberry_pi_5,976,10000,136328082571,9999,-1
linux_rpi5,raspberry_pi_5,977,10000,136328092571,10000,0
linux_rpi5,raspberry_pi_5,978,10000,136328102571,10000,0
linux_rpi5,raspberry_pi_5,979,10000,136328112571,10000,0
linux_rpi5,raspberry_pi_5,980,10000,136328122571,10000,0
linux_rpi5,raspberry_pi_5,981,10000,136328132571,10000,0
linux_rpi5,raspberry_pi_5,982,10000,136328142571,10000,0
linux_rpi5,raspberry_pi_5,983,10000,136328152571,10000,0
linux_rpi5,raspberry_pi_5,984,10000,136328162571,10000,0
linux_rpi5,raspberry_pi_5,985,10000,136328172573,10002,2
linux_rpi5,raspberry_pi_5,986,10000,136328182571,9998,-2
linux_rpi5,raspberry_pi_5,987,10000,136328192571,10000,0
linux_rpi5,raspberry_pi_5,988,10000,136328202571,10000,0
linux_rpi5,raspberry_pi_5,989,10000,136328212571,10000,0
linux_rpi5,raspberry_pi_5,990,10000,136328222571,10000,0
linux_rpi5,raspberry_pi_5,991,10000,136328232572,10001,1
linux_rpi5,raspberry_pi_5,992,10000,136328242571,9999,-1
linux_rpi5,raspberry_pi_5,993,10000,136328252571,10000,0
linux_rpi5,raspberry_pi_5,994,10000,136328262571,10000,0
linux_rpi5,raspberry_pi_5,995,10000,136328272571,10000,0
linux_rpi5,raspberry_pi_5,996,10000,136328282572,10001,1
linux_rpi5,raspberry_pi_5,997,10000,136328292571,9999,-1
linux_rpi5,raspberry_pi_5,998,10000,136328302571,10000,0
linux_rpi5,raspberry_pi_5,999,10000,136328312571,10000,0
linux_rpi5,raspberry_pi_5,1000,10000,136328322571,10000,0
